CALL ID,Call_Date,Product,Resolved_Ontime,Service,Support_Rep,Minutes_On_Phone,Severity,Failure_Type,Customer_Type,Customer Sat Rating,TTA,Vendor
891,5/8/2014,Savings and Money Market,Yes,Banking Services,Brad Stein,40,Medium,Chat,Direct,Good,2,Telesynch
892,5/8/2014,Savings and Money Market,Yes,Banking Services,Kumar Prasad,37,Low,Chat,Commercial,Acceptable,11,Telesynch
893,5/8/2014,Platinum Plus Card,No,Credit Services,Jen Garcia,28,Low,Phone,Commercial,Acceptable,13,Telesynch
894,5/8/2014,Savings and Money Market,Yes,Banking Services,Cindy Yu,42,Low,Phone,Commercial,Acceptable,10,Telesynch
895,5/8/2014,Savings and Money Market,Yes,Banking Services,Bill Jones,26,Medium,Phone,Reseller,Acceptable,15,Telesynch
896,5/8/2014,Platinum Plus Card,No,Credit Services,Brian Locke,59,Low,Phone,Government,Poor,11,Telesynch
897,5/9/2014,Retirement,Yes,Investment Services,Jen Garcia,59,Low,Phone,Direct,Poor,10,Telesynch
898,5/9/2014,Platinum Plus Card,Yes,Credit Services,Sheila Straton,52,Low,Phone,Institutional,Poor,8,Telesynch
899,5/9/2014,Platinum Plus Card,Yes,Credit Services,Chen Lee,530,Low,Phone,Direct,Poor,17,Telesynch
900,5/9/2014,Retirement,No,Investment Services,Chen Lee,554,Medium,Chat,Government,Acceptable,18,Telesynch
901,5/10/2014,Savings and Money Market,Yes,Banking Services,Sheila Straton,46,Medium,Chat,Institutional,Acceptable,3,Telesynch
902,5/10/2014,Savings and Money Market,Yes,Banking Services,Sheila Straton,26,High,Phone,Institutional,Acceptable,6,Telesynch
903,5/13/2014,Retirement,No,Investment Services,Bill Jones,13,Low,Chat,Commercial,Poor,17,Telesynch
904,5/13/2014,Retirement,Yes,Investment Services,Sheila Straton,43,High,Chat,Institutional,Good,2,Telesynch
905,5/15/2014,Variable Annuities,Yes,Investment Services,Ali Hasem,59,Medium,Chat,Direct,Poor,1,Telesynch
906,5/15/2014,Savings and Money Market,Yes,Banking Services,Chen Lee,55,Medium,Phone,Direct,Poor,9,Telesynch
907,5/15/2014,Prepaid Card,Yes,Credit Services,Ali Hasem,56,High,Chat,Government,Good,12,Telesynch
908,5/15/2014,Prepaid Card,No,Credit Services,Chen Lee,53,High,Chat,Government,Good,6,Telesynch
909,5/15/2014,Variable Annuities,No,Investment Services,Vamsi Haji,7,High,Phone,Commercial,Good,1,Telesynch
910,5/15/2014,Savings and Money Market,No,Banking Services,Chen Lee,22,High,Chat,Reseller,Good,20,Telesynch
911,5/19/2014,Variable Annuities,Yes,Investment Services,Vamsi Haji,12,Low,Chat,Institutional,Good,1,Telesynch
912,5/19/2014,Variable Annuities,No,Investment Services,Brian Locke,48,Low,Phone,Commercial,Poor,10,Telesynch
913,5/20/2014,Prepaid Card,Yes,Credit Services,Sheila Straton,40,High,Chat,Commercial,Poor,15,Telesynch
914,5/20/2014,Prepaid Card,Yes,Credit Services,Chen Lee,50,Low,Chat,Commercial,Acceptable,11,Telesynch
915,5/21/2014,Checking Accounts,Yes,Banking Services,Bill Jones,35,High,Phone,Commercial,Good,7,Telesynch
916,5/21/2014,Checking Accounts,No,Banking Services,Vamsi Haji,40,Low,Chat,Reseller,Good,2,Telesynch
917,5/21/2014,Checking Accounts,Yes,Banking Services,Jen Garcia,59,Low,Chat,Reseller,Good,8,Telesynch
918,5/21/2014,Checking Accounts,No,Banking Services,Cindy Yu,45,High,Phone,Direct,Acceptable,6,Telesynch
919,5/23/2014,Checking Accounts,Yes,Banking Services,Chen Lee,15,Medium,Phone,Government,Acceptable,2,Telesynch
920,5/23/2014,Variable Annuities,No,Investment Services,Sheila Straton,57,Low,Phone,Reseller,Poor,12,Telesynch
921,5/23/2014,Checking Accounts,Yes,Banking Services,Kumar Prasad,36,Low,Chat,Government,Poor,2,Telesynch
922,5/23/2014,Variable Annuities,No,Investment Services,Brad Stein,32,Medium,Phone,Government,Poor,10,Telesynch
923,5/27/2014,Retirement,No,Investment Services,Vamsi Haji,49,Medium,Chat,Commercial,Good,8,Telesynch
924,5/27/2014,Retirement,Yes,Investment Services,Vamsi Haji,9,Low,Phone,Government,Acceptable,11,Telesynch
925,5/29/2014,Prepaid Card,No,Credit Services,Sheila Straton,55,Low,Chat,Commercial,Acceptable,7,Telesynch
926,5/29/2014,Prepaid Card,Yes,Credit Services,Sheila Straton,48,High,Chat,Government,Good,5,Telesynch
927,6/5/2014,Savings and Money Market,No,Banking Services,Jen Garcia,49,Medium,Chat,Reseller,Good,11,Telesynch
928,6/5/2014,Savings and Money Market,No,Banking Services,Ali Hasem,10,Medium,Phone,Government,Good,5,Telesynch
929,6/6/2014,Savings and Money Market,Yes,Banking Services,Vamsi Haji,50,Low,Phone,Direct,Good,20,Telesynch
930,6/6/2014,Checking Accounts,No,Banking Services,Chen Lee,15,Low,Chat,Institutional,Poor,2,Telesynch
931,6/6/2014,Retirement,Yes,Investment Services,Vamsi Haji,23,Medium,Phone,Commercial,Poor,4,Telesynch
932,6/6/2014,Silver Plus Card,No,Credit Services,Vamsi Haji,36,High,Chat,Reseller,Poor,8,Telesynch
933,6/6/2014,Silver Plus Card,Yes,Credit Services,Brian Locke,21,Low,Phone,Direct,Good,7,Telesynch
934,6/6/2014,Variable Annuities,No,Investment Services,Sheila Straton,49,Medium,Phone,Reseller,Poor,13,Telesynch
935,6/6/2014,Platinum Plus Card,No,Credit Services,Chen Lee,538,Low,Phone,Reseller,Acceptable,9,Telesynch
936,6/6/2014,Savings and Money Market,Yes,Banking Services,Chen Lee,55,Low,Phone,Institutional,Good,4,Telesynch
937,6/6/2014,Variable Annuities,Yes,Investment Services,Vamsi Haji,529,Medium,Phone,Direct,Acceptable,1,Telesynch
938,6/6/2014,Platinum Plus Card,Yes,Credit Services,Jen Garcia,53,Low,Chat,Government,Poor,20,Telesynch
939,6/6/2014,Checking Accounts,No,Banking Services,Cindy Yu,8,High,Phone,Direct,Good,19,Telesynch
940,6/6/2014,Retirement,No,Investment Services,Bill Jones,536,Medium,Phone,Reseller,Good,15,Telesynch
941,6/6/2014,Silver Plus Card,Yes,Credit Services,Jen Garcia,18,High,Phone,Institutional,Acceptable,19,Telesynch
942,6/6/2014,Silver Plus Card,Yes,Credit Services,Chen Lee,7,Low,Phone,Institutional,Good,13,Telesynch
943,6/7/2014,Prepaid Card,Yes,Credit Services,Kumar Prasad,41,Medium,Phone,Institutional,Poor,8,Telesynch
944,6/7/2014,Prepaid Card,No,Credit Services,Bill Jones,517,Medium,Phone,Government,Good,8,Telesynch
945,6/8/2014,Savings and Money Market,Yes,Banking Services,Brad Stein,18,High,Chat,Direct,Good,9,Telesynch
946,6/8/2014,Retirement,Yes,Investment Services,Brian Locke,54,Low,Phone,Direct,Poor,6,Telesynch
947,6/8/2014,Retirement,No,Investment Services,Brian Locke,35,Low,Chat,Direct,Acceptable,11,Telesynch
948,6/8/2014,Savings and Money Market,Yes,Banking Services,Brian Locke,18,Low,Chat,Direct,Poor,8,Telesynch
949,6/9/2014,Checking Accounts,Yes,Banking Services,Sheila Straton,34,Medium,Chat,Government,Acceptable,15,Telesynch
950,6/9/2014,Checking Accounts,No,Banking Services,Brad Stein,19,High,Chat,Government,Acceptable,17,Telesynch
951,6/15/2014,Savings and Money Market,Yes,Banking Services,Kumar Prasad,27,Medium,Chat,Institutional,Acceptable,12,Telesynch
952,6/15/2014,Checking Accounts,Yes,Banking Services,Jen Garcia,13,Medium,Chat,Institutional,Acceptable,6,Telesynch
953,6/15/2014,Savings and Money Market,Yes,Banking Services,Bill Jones,28,High,Phone,Reseller,Acceptable,6,Telesynch
954,6/15/2014,Checking Accounts,Yes,Banking Services,Sheila Straton,26,Low,Phone,Government,Poor,3,Telesynch
955,6/16/2014,Variable Annuities,Yes,Investment Services,Cindy Yu,18,Low,Chat,Government,Acceptable,15,Telesynch
956,6/16/2014,Variable Annuities,Yes,Investment Services,Kumar Prasad,11,High,Phone,Reseller,Poor,9,Telesynch
957,6/17/2014,Retirement,Yes,Investment Services,Sheila Straton,44,Medium,Phone,Institutional,Acceptable,12,Telesynch
958,6/17/2014,Retirement,Yes,Investment Services,Sheila Straton,28,Low,Chat,Institutional,Acceptable,8,Telesynch
959,6/25/2014,Variable Annuities,Yes,Investment Services,Sheila Straton,36,Low,Phone,Government,Acceptable,4,Telesynch
960,6/25/2014,Platinum Plus Card,Yes,Credit Services,Brad Stein,23,Medium,Phone,Reseller,Poor,11,Telesynch
961,6/25/2014,Platinum Plus Card,Yes,Credit Services,Kumar Prasad,35,Low,Phone,Commercial,Poor,15,Telesynch
962,6/25/2014,Retirement,No,Investment Services,Jen Garcia,25,Medium,Chat,Direct,Poor,14,Telesynch
963,6/25/2014,Silver Plus Card,Yes,Credit Services,Vamsi Haji,52,Medium,Chat,Government,Poor,13,Telesynch
964,6/25/2014,Variable Annuities,No,Investment Services,Brad Stein,10,Low,Phone,Government,Poor,10,Telesynch
965,6/25/2014,Platinum Plus Card,No,Credit Services,Brad Stein,11,Medium,Phone,Government,Poor,7,Telesynch
966,6/25/2014,Platinum Plus Card,No,Credit Services,Bill Jones,60,Low,Phone,Commercial,Acceptable,9,Telesynch
967,6/25/2014,Retirement,Yes,Investment Services,Brian Locke,52,Medium,Chat,Commercial,Acceptable,3,Telesynch
968,6/25/2014,Silver Plus Card,Yes,Credit Services,Vamsi Haji,46,Medium,Chat,Institutional,Good,4,Telesynch
969,6/27/2014,Platinum Plus Card,Yes,Credit Services,Chen Lee,244,Low,Phone,Direct,Poor,16,Telesynch
970,6/27/2014,Platinum Plus Card,No,Credit Services,Cindy Yu,44,Low,Chat,Reseller,Good,14,Telesynch
971,6/27/2014,Savings and Money Market,No,Banking Services,Bill Jones,24,High,Phone,Reseller,Acceptable,3,Telesynch
972,6/27/2014,Retirement,Yes,Investment Services,Chen Lee,37,High,Phone,Commercial,Poor,11,Telesynch
973,6/27/2014,Platinum Plus Card,No,Credit Services,Brian Locke,41,Low,Chat,Direct,Good,8,Telesynch
974,6/27/2014,Platinum Plus Card,Yes,Credit Services,Kumar Prasad,10,High,Phone,Institutional,Good,3,Telesynch
975,6/27/2014,Savings and Money Market,Yes,Banking Services,Kumar Prasad,49,Medium,Chat,Commercial,Acceptable,16,Telesynch
976,6/27/2014,Retirement,Yes,Investment Services,Jen Garcia,29,Low,Chat,Reseller,Good,17,Telesynch
977,6/28/2014,Retirement,Yes,Investment Services,Chen Lee,44,Medium,Phone,Direct,Acceptable,12,Telesynch
978,6/28/2014,Retirement,No,Investment Services,Jen Garcia,41,Low,Phone,Reseller,Poor,15,Telesynch
979,7/5/2014,Silver Plus Card,Yes,Credit Services,Sheila Straton,45,Low,Phone,Institutional,Good,18,Telesynch
980,7/5/2014,Retirement,No,Investment Services,Sheila Straton,22,Low,Chat,Reseller,Good,17,Telesynch
981,7/5/2014,Savings and Money Market,Yes,Banking Services,Brian Locke,19,High,Phone,Reseller,Acceptable,10,Telesynch
982,7/5/2014,Savings and Money Market,No,Banking Services,Cindy Yu,511,Low,Phone,Government,Poor,16,Telesynch
983,7/5/2014,Savings and Money Market,No,Banking Services,Kumar Prasad,18,Medium,Phone,Government,Good,10,Telesynch
984,7/5/2014,Silver Plus Card,No,Credit Services,Vamsi Haji,50,High,Chat,Commercial,Acceptable,13,Telesynch
985,7/5/2014,Retirement,Yes,Investment Services,Cindy Yu,560,Low,Chat,Direct,Acceptable,10,Telesynch
986,7/5/2014,Savings and Money Market,No,Banking Services,Brad Stein,25,High,Chat,Institutional,Good,11,Telesynch
987,7/6/2014,Variable Annuities,Yes,Investment Services,Sheila Straton,31,High,Chat,Institutional,Poor,9,Telesynch
988,7/6/2014,Retirement,No,Investment Services,Vamsi Haji,37,Low,Chat,Direct,Good,10,Telesynch
989,7/6/2014,Checking Accounts,No,Banking Services,Chen Lee,59,Medium,Phone,Direct,Acceptable,9,Telesynch
990,7/6/2014,Variable Annuities,No,Investment Services,Brad Stein,60,High,Phone,Commercial,Good,3,Telesynch
991,7/6/2014,Retirement,No,Investment Services,Sheila Straton,60,Low,Phone,Direct,Poor,13,Telesynch
992,7/6/2014,Checking Accounts,No,Banking Services,Sheila Straton,26,Low,Chat,Government,Poor,3,Telesynch
993,7/7/2014,Variable Annuities,Yes,Investment Services,Kumar Prasad,21,Medium,Phone,Institutional,Good,10,Telesynch
994,7/7/2014,Variable Annuities,Yes,Investment Services,Bill Jones,514,High,Phone,Government,Poor,8,Telesynch
995,7/7/2014,Variable Annuities,No,Investment Services,Brian Locke,47,High,Phone,Institutional,Poor,11,Telesynch
996,7/7/2014,Variable Annuities,No,Investment Services,Cindy Yu,11,High,Phone,Reseller,Acceptable,16,Telesynch
997,7/8/2014,Platinum Plus Card,Yes,Credit Services,Brian Locke,53,Low,Chat,Direct,Acceptable,19,Telesynch
998,7/8/2014,Retirement,Yes,Investment Services,Cindy Yu,49,Medium,Chat,Government,Good,14,Telesynch
999,7/8/2014,Platinum Plus Card,No,Credit Services,Cindy Yu,38,Medium,Phone,Commercial,Good,16,Telesynch
1000,7/8/2014,Retirement,No,Investment Services,Kumar Prasad,33,Low,Chat,Government,Acceptable,13,Telesynch
1001,7/9/2014,Savings and Money Market,No,Banking Services,Ali Hasem,33,High,Chat,Commercial,Poor,8,Telesynch
1002,7/9/2014,Savings and Money Market,Yes,Banking Services,Jen Garcia,30,Low,Phone,Reseller,Good,15,Telesynch
1003,7/15/2014,Retirement,Yes,Investment Services,Cindy Yu,38,Medium,Chat,Direct,Poor,20,Telesynch
1004,7/15/2014,Prepaid Card,Yes,Credit Services,Brad Stein,45,Medium,Phone,Government,Acceptable,7,Telesynch
1005,7/15/2014,Retirement,No,Investment Services,Ali Hasem,29,Medium,Chat,Reseller,Good,19,Telesynch
1006,7/15/2014,Prepaid Card,No,Credit Services,Chen Lee,234,Medium,Chat,Government,Poor,7,Telesynch
1007,7/16/2014,Variable Annuities,No,Investment Services,Bill Jones,14,Medium,Chat,Direct,Acceptable,7,Telesynch
1008,7/16/2014,Variable Annuities,No,Investment Services,Jen Garcia,49,Low,Chat,Institutional,Poor,15,Telesynch
1009,7/25/2014,Retirement,Yes,Investment Services,Vamsi Haji,11,High,Chat,Direct,Poor,20,Telesynch
1010,7/25/2014,Retirement,Yes,Investment Services,Brad Stein,24,Low,Phone,Direct,Good,1,Telesynch
1011,7/27/2014,Savings and Money Market,No,Banking Services,Brian Locke,17,Medium,Phone,Reseller,Acceptable,11,Telesynch
1012,7/27/2014,Savings and Money Market,Yes,Banking Services,Cindy Yu,26,Low,Chat,Commercial,Poor,10,Telesynch
1013,8/5/2014,Platinum Plus Card,Yes,Credit Services,Bill Jones,57,Low,Phone,Commercial,Poor,15,Telesynch
1014,8/5/2014,Platinum Plus Card,No,Credit Services,Chen Lee,38,Medium,Phone,Government,Poor,15,Telesynch
1015,8/6/2014,Platinum Plus Card,No,Credit Services,Ali Hasem,35,Medium,Phone,Institutional,Acceptable,2,Telesynch
1016,8/6/2014,Mutual Funds,No,Investment Services,Vamsi Haji,18,Medium,Phone,Reseller,Acceptable,17,Telesynch
1017,8/6/2014,Platinum Plus Card,Yes,Credit Services,Bill Jones,34,Medium,Chat,Reseller,Poor,13,Telesynch
1018,8/6/2014,Mutual Funds,No,Investment Services,Ali Hasem,9,High,Chat,Commercial,Poor,11,Telesynch
1019,8/7/2014,Platinum Plus Card,Yes,Credit Services,Chen Lee,16,Medium,Phone,Commercial,Poor,10,Telesynch
1020,8/7/2014,Silver Plus Card,Yes,Credit Services,Brad Stein,18,High,Phone,Reseller,Good,18,Telesynch
1021,8/7/2014,Platinum Plus Card,No,Credit Services,Bill Jones,54,Low,Phone,Reseller,Poor,20,Telesynch
1022,8/7/2014,Mutual Funds,No,Investment Services,Vamsi Haji,26,Low,Chat,Institutional,Good,17,Telesynch
1023,8/7/2014,Platinum Plus Card,Yes,Credit Services,Kumar Prasad,42,Low,Chat,Government,Poor,13,Telesynch
1024,8/7/2014,Platinum Plus Card,No,Credit Services,Bill Jones,516,Low,Chat,Commercial,Acceptable,18,Telesynch
1025,8/7/2014,Silver Plus Card,No,Credit Services,Brian Locke,28,Low,Chat,Institutional,Acceptable,8,Telesynch
1026,8/7/2014,Mutual Funds,No,Investment Services,Bill Jones,44,High,Phone,Institutional,Acceptable,7,Telesynch
1027,8/9/2014,Checking Accounts,No,Banking Services,Brian Locke,54,Medium,Phone,Government,Acceptable,18,Telesynch
1028,8/9/2014,Savings and Money Market,Yes,Banking Services,Kumar Prasad,12,Medium,Chat,Government,Poor,19,Telesynch
1029,8/9/2014,Mutual Funds,Yes,Investment Services,Sheila Straton,56,Medium,Phone,Institutional,Good,8,Telesynch
1030,8/9/2014,Platinum Plus Card,Yes,Credit Services,Sheila Straton,51,High,Chat,Reseller,Good,4,Telesynch
1031,8/9/2014,Mutual Funds,Yes,Investment Services,Vamsi Haji,27,Low,Chat,Direct,Poor,19,Telesynch
1032,8/9/2014,Savings and Money Market,Yes,Banking Services,Sheila Straton,35,High,Chat,Commercial,Good,19,Telesynch
1033,8/9/2014,Platinum Plus Card,No,Credit Services,Brian Locke,56,Medium,Phone,Commercial,Good,2,Telesynch
1034,8/9/2014,Checking Accounts,No,Banking Services,Ali Hasem,47,Medium,Phone,Government,Poor,20,Telesynch
1035,8/9/2014,Mutual Funds,No,Investment Services,Chen Lee,522,High,Chat,Commercial,Good,8,Telesynch
1036,8/9/2014,Mutual Funds,No,Investment Services,Sheila Straton,46,High,Phone,Reseller,Good,19,Telesynch
1037,8/15/2014,Savings and Money Market,Yes,Banking Services,Kumar Prasad,10,Low,Phone,Reseller,Good,2,Telesynch
1038,8/15/2014,Savings and Money Market,No,Banking Services,Kumar Prasad,16,High,Phone,Commercial,Acceptable,2,Telesynch
1039,8/17/2014,Retirement,Yes,Investment Services,Jen Garcia,18,Medium,Chat,Government,Acceptable,1,Telesynch
1040,8/17/2014,Silver Plus Card,Yes,Credit Services,Ali Hasem,19,High,Phone,Direct,Acceptable,2,Telesynch
1041,8/17/2014,Retirement,No,Investment Services,Kumar Prasad,43,High,Chat,Institutional,Acceptable,6,Telesynch
1042,8/17/2014,Silver Plus Card,No,Credit Services,Vamsi Haji,55,Medium,Chat,Reseller,Poor,19,Telesynch
1043,8/25/2014,Retirement,Yes,Investment Services,Kumar Prasad,46,Low,Chat,Institutional,Poor,16,Telesynch
1044,8/25/2014,Retirement,Yes,Investment Services,Vamsi Haji,41,Low,Chat,Commercial,Poor,19,Telesynch
1045,8/26/2014,Checking Accounts,Yes,Banking Services,Chen Lee,40,High,Phone,Direct,Poor,19,Telesynch
1046,8/26/2014,Savings and Money Market,Yes,Banking Services,Chen Lee,517,Medium,Chat,Direct,Poor,15,Telesynch
1047,8/26/2014,Retirement,No,Investment Services,Jen Garcia,58,Low,Phone,Commercial,Good,7,Telesynch
1048,8/26/2014,Checking Accounts,Yes,Banking Services,Ali Hasem,20,Low,Phone,Reseller,Acceptable,20,Telesynch
1049,8/26/2014,Retirement,No,Investment Services,Brad Stein,58,High,Phone,Government,Good,15,Telesynch
1050,8/26/2014,Savings and Money Market,No,Banking Services,Brian Locke,7,High,Chat,Reseller,Acceptable,8,Telesynch
1051,8/27/2014,Savings and Money Market,No,Banking Services,Kumar Prasad,10,High,Chat,Direct,Good,19,Telesynch
1052,8/27/2014,Retirement,No,Investment Services,Bill Jones,556,Medium,Phone,Commercial,Good,16,Telesynch
1053,8/27/2014,Retirement,Yes,Investment Services,Brad Stein,48,Medium,Phone,Reseller,Poor,14,Telesynch
1054,8/27/2014,Savings and Money Market,Yes,Banking Services,Sheila Straton,49,Medium,Chat,Government,Good,2,Telesynch
1055,8/28/2014,Checking Accounts,No,Banking Services,Sheila Straton,12,Medium,Chat,Commercial,Good,2,Telesynch
1056,8/28/2014,Savings and Money Market,Yes,Banking Services,Chen Lee,54,Low,Phone,Direct,Acceptable,4,Telesynch
1057,8/28/2014,Mutual Funds,Yes,Investment Services,Kumar Prasad,25,Medium,Chat,Direct,Good,3,Telesynch
1058,8/28/2014,Variable Annuities,Yes,Investment Services,Brian Locke,38,Medium,Chat,Commercial,Poor,13,Telesynch
1059,8/28/2014,Mutual Funds,Yes,Investment Services,Sheila Straton,36,Low,Chat,Government,Poor,7,Telesynch
1060,8/28/2014,Silver Plus Card,Yes,Credit Services,Brad Stein,44,Medium,Phone,Reseller,Good,20,Telesynch
1061,8/28/2014,Savings and Money Market,No,Banking Services,Jen Garcia,52,Low,Chat,Government,Acceptable,19,Telesynch
1062,8/28/2014,Variable Annuities,No,Investment Services,Chen Lee,515,Medium,Chat,Direct,Poor,16,Telesynch
1063,8/28/2014,Checking Accounts,Yes,Banking Services,Jen Garcia,12,Low,Phone,Commercial,Good,13,Telesynch
1064,8/28/2014,Silver Plus Card,No,Credit Services,Sheila Straton,32,High,Chat,Direct,Acceptable,8,Telesynch
1065,8/28/2014,Mutual Funds,Yes,Investment Services,Sheila Straton,50,Medium,Phone,Government,Poor,18,Telesynch
1066,8/28/2014,Mutual Funds,Yes,Investment Services,Chen Lee,8,High,Chat,Direct,Good,4,Telesynch
1067,9/5/2014,Savings and Money Market,No,Banking Services,Sheila Straton,39,Medium,Chat,Reseller,Good,15,Telesynch
1068,9/5/2014,Mutual Funds,No,Investment Services,Jen Garcia,36,Medium,Phone,Government,Acceptable,1,Telesynch
1069,9/5/2014,Platinum Plus Card,Yes,Credit Services,Cindy Yu,55,Low,Phone,Commercial,Acceptable,6,Telesynch
1070,9/5/2014,Certificate of Deposit,Yes,Banking Services,Vamsi Haji,16,Medium,Phone,Direct,Acceptable,8,Telesynch
1071,9/5/2014,Variable Annuities,Yes,Investment Services,Bill Jones,49,Low,Phone,Direct,Good,17,Telesynch
